"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","COUNTYICP","STRATA","GQ","OWNERSHP","OWNERSHPD","PERNUM","PERWT","FAMSIZE","MARST","RACE","RACED","HISPAN","HISPAND","HCOVANY","HCOVPRIV","HINSCAID","HINSCARE","EDUC","EDUCD","INCTOT","FTOTINC","INCWAGE","INCWELFR","POVERTY"
2023,202301,861061,2023000934073,76.0,2023008610611,250,110234,1,1,12,1,76.0,1,4,1,100,0,0,2,2,1,2,10,101,96000,96000,0,0,501
2023,202301,861061,2023000934073,76.0,2023008610611,250,110234,1,1,12,2,83.0,1,4,8,801,0,0,2,2,1,1,10,101,6300,6300,6300,0,41
2023,202301,861083,2023000935189,105.0,2023008610831,250,110534,1,1,13,1,106.0,1,6,1,100,0,0,2,2,1,1,7,71,73600,73600,9000,0,473
2023,202301,861088,2023000935366,35.0,2023008610881,250,110134,1,1,13,1,36.0,2,3,1,100,0,0,2,2,1,1,8,81,80050,80050,80000,0,389
2023,202301,861088,2023000935366,35.0,2023008610881,250,110134,1,1,13,2,36.0,2,6,1,100,0,0,2,2,1,1,1,16,9999999,80050,999999,99999,389
2023,202301,861095,2023000935616,194.0,2023008610951,250,110134,1,1,12,1,194.0,2,4,1,100,0,0,2,2,1,1,10,101,56000,56000,56000,0,272
2023,202301,861095,2023000935616,194.0,2023008610951,250,110134,1,1,12,2,192.0,2,6,1,100,0,0,2,2,1,1,2,25,9999999,56000,999999,99999,272
2023,202301,861114,2023000936228,80.0,2023008611141,250,110134,1,1,13,1,80.0,3,4,1,100,0,0,2,1,1,2,11,116,45200,46200,0,0,192
2023,202301,861114,2023000936228,80.0,2023008611141,250,110134,1,1,13,2,63.0,3,6,1,100,0,0,2,2,1,1,6,63,1000,46200,1000,0,192
2023,202301,861114,2023000936228,80.0,2023008611141,250,110134,1,1,13,3,87.0,3,6,1,100,0,0,2,2,1,1,1,17,9999999,46200,999999,99999,192
2023,202301,861123,2023000936447,129.0,2023008611231,250,110434,1,2,22,1,130.0,3,6,1,100,0,0,2,2,1,1,11,114,80000,85000,80000,0,353
2023,202301,861123,2023000936447,129.0,2023008611231,250,110434,1,2,22,2,223.0,3,6,1,100,0,0,2,2,1,1,5,50,5000,85000,5000,0,353
2023,202301,861123,2023000936447,129.0,2023008611231,250,110434,1,2,22,3,169.0,3,6,1,100,0,0,2,2,1,1,1,11,9999999,85000,999999,99999,353
2023,202301,861126,2023000936500,108.0,2023008611261,250,110134,1,1,13,1,108.0,1,4,1,100,0,0,2,2,1,1,10,101,651000,651000,320000,0,501
2023,202301,861127,2023000936518,408.0,2023008611271,250,110534,1,2,22,1,408.0,2,6,1,100,0,0,2,1,1,1,6,63,98000,118000,78000,0,501
2023,202301,861127,2023000936518,408.0,2023008611271,250,110534,1,2,22,2,509.0,2,6,1,100,0,0,2,2,1,1,10,101,20000,118000,8000,0,501
2023,202301,861130,2023000936586,48.0,2023008611301,250,110334,1,1,13,1,47.0,3,5,1,100,0,0,2,2,1,1,11,114,74000,74000,74000,0,307
2023,202301,861130,2023000936586,48.0,2023008611301,250,110334,1,1,13,2,59.0,3,6,1,100,0,0,2,2,1,1,0,2,9999999,74000,999999,99999,307
2023,202301,861130,2023000936586,48.0,2023008611301,250,110334,1,1,13,3,58.0,3,6,1,100,0,0,2,2,1,1,0,1,9999999,74000,999999,99999,307
2023,202301,861150,2023000937062,102.0,2023008611501,250,110434,1,1,13,1,102.0,2,1,1,100,0,0,2,2,1,1,11,114,100000,235000,100000,0,501
2023,202301,861150,2023000937062,102.0,2023008611501,250,110434,1,1,13,2,135.0,2,1,1,100,0,0,2,2,1,1,11,114,135000,235000,135000,0,501
2023,202301,861171,2023000938227,74.0,2023008611711,250,110234,1,1,13,1,74.0,3,1,1,100,0,0,2,2,1,1,7,71,48500,167500,34300,0,501
2023,202301,861171,2023000938227,74.0,2023008611711,250,110234,1,1,13,2,62.0,3,1,1,100,0,0,2,2,1,2,6,63,64000,167500,0,0,501
2023,202301,861171,2023000938227,74.0,2023008611711,250,110234,1,1,13,3,55.0,3,6,1,100,0,0,2,2,1,1,10,101,55000,167500,55000,0,501
2023,202301,861174,2023000938281,78.0,2023008611741,250,110434,1,1,12,1,77.0,2,1,1,100,0,0,2,2,1,1,6,65,60000,99400,60000,0,497
2023,202301,861174,2023000938281,78.0,2023008611741,250,110434,1,1,12,2,70.0,2,1,1,100,0,0,2,2,1,2,8,81,39400,99400,12800,0,497
2023,202301,861177,2023000938366,59.0,2023008611771,250,110234,1,1,13,1,59.0,2,1,1,100,0,0,2,2,1,1,10,101,85000,255000,85000,0,501
2023,202301,861177,2023000938366,59.0,2023008611771,250,110234,1,1,13,2,64.0,2,1,1,100,0,0,2,2,1,1,6,63,170000,255000,170000,0,501
2023,202301,861198,2023000939238,206.0,2023008611981,250,110234,1,1,12,1,205.0,1,6,6,600,0,0,2,1,1,2,10,101,151600,151600,112000,0,501
2023,202301,861222,2023000940234,126.0,2023008612221,250,110334,1,1,13,1,126.0,1,6,1,100,0,0,2,2,1,1,10,101,150500,150500,150000,0,501
2023,202301,861227,2023000940356,108.0,2023008612271,250,110334,1,2,22,1,108.0,1,6,1,100,0,0,2,2,2,2,6,65,34000,34000,0,0,237
2023,202301,861245,2023000941123,60.0,2023008612451,250,110134,1,2,22,1,60.0,2,5,1,100,0,0,2,2,1,1,8,81,135000,171000,135000,0,501
2023,202301,861245,2023000941123,60.0,2023008612451,250,110134,1,2,22,2,44.0,2,2,1,100,0,0,2,1,2,1,6,63,36000,171000,0,0,501
2023,202301,861254,2023000941563,33.0,2023008612541,250,110134,1,2,22,1,33.0,1,6,1,100,0,0,2,2,1,2,6,64,36000,36000,0,0,251
2023,202301,861255,2023000941564,61.0,2023008612551,250,110134,1,1,12,1,61.0,2,1,1,100,0,0,2,2,1,2,11,114,65700,97500,0,0,501
2023,202301,861255,2023000941564,61.0,2023008612551,250,110134,1,1,12,2,54.0,2,1,1,100,0,0,2,2,1,2,11,114,31800,97500,0,0,501
2023,202301,861293,2023000942679,51.0,2023008612931,250,110334,1,1,13,1,50.0,6,1,1,100,0,0,2,2,1,1,11,114,50000,110000,50000,0,275
2023,202301,861293,2023000942679,51.0,2023008612931,250,110334,1,1,13,2,42.0,6,1,6,620,0,0,2,2,1,1,11,114,60000,110000,60000,0,275
2023,202301,861293,2023000942679,51.0,2023008612931,250,110334,1,1,13,3,60.0,6,6,8,815,0,0,2,2,1,1,1,16,9999999,110000,999999,99999,275
2023,202301,861293,2023000942679,51.0,2023008612931,250,110334,1,1,13,4,60.0,6,6,8,815,0,0,2,2,1,1,1,14,9999999,110000,999999,99999,275
2023,202301,861293,2023000942679,51.0,2023008612931,250,110334,1,1,13,5,52.0,6,6,8,815,0,0,2,2,1,1,1,11,9999999,110000,999999,99999,275
2023,202301,861293,2023000942679,51.0,2023008612931,250,110334,1,1,13,6,53.0,6,6,8,815,0,0,2,2,1,1,0,1,9999999,110000,999999,99999,275
2023,202301,861297,2023000942846,22.0,2023008612971,250,110134,1,2,22,1,22.0,1,6,1,100,0,0,2,2,1,1,10,101,97000,97000,85000,0,501
2023,202301,861304,2023000943052,399.0,2023008613041,250,110634,1,1,13,1,398.0,2,1,1,100,0,0,2,2,1,1,8,81,19000,44000,19000,0,220
2023,202301,861304,2023000943052,399.0,2023008613041,250,110634,1,1,13,2,404.0,2,1,1,100,0,0,2,2,1,1,10,101,25000,44000,25000,0,220
2023,202301,861344,2023000944978,98.0,2023008613441,250,110334,1,1,12,1,99.0,3,4,6,610,0,0,2,2,1,1,10,101,150000,235000,120000,0,501
2023,202301,861344,2023000944978,98.0,2023008613441,250,110334,1,1,12,2,79.0,3,6,6,610,0,0,2,2,1,1,11,115,85000,235000,85000,0,501
2023,202301,861344,2023000944978,98.0,2023008613441,250,110334,1,1,12,3,101.0,3,6,6,610,0,0,2,2,1,1,1,11,9999999,235000,999999,99999,501
2023,202301,861362,2023000945939,116.0,2023008613621,250,110234,1,1,13,1,115.0,4,1,1,100,0,0,2,2,1,1,11,114,143000,303000,143000,0,501
2023,202301,861362,2023000945939,116.0,2023008613621,250,110234,1,1,13,2,112.0,4,1,1,100,0,0,2,2,1,1,10,101,160000,303000,160000,0,501
2023,202301,861362,2023000945939,116.0,2023008613621,250,110234,1,1,13,3,151.0,4,6,1,100,0,0,2,2,1,1,7,71,0,303000,0,0,501
2023,202301,861362,2023000945939,116.0,2023008613621,250,110234,1,1,13,4,110.0,4,6,1,100,0,0,2,2,2,1,3,30,9999999,303000,999999,99999,501
2023,202301,861371,2023000946701,86.0,2023008613711,250,110434,1,1,13,1,86.0,5,1,1,100,0,0,2,2,1,1,10,101,2000,302000,2000,0,501
2023,202301,861371,2023000946701,86.0,2023008613711,250,110434,1,1,13,2,115.0,5,1,1,100,0,0,2,2,1,1,8,81,300000,302000,300000,0,501
2023,202301,861371,2023000946701,86.0,2023008613711,250,110434,1,1,13,3,98.0,5,6,1,100,0,0,2,2,1,1,1,16,9999999,302000,999999,99999,501
2023,202301,861371,2023000946701,86.0,2023008613711,250,110434,1,1,13,4,108.0,5,6,1,100,0,0,2,2,1,1,1,12,9999999,302000,999999,99999,501
2023,202301,861371,2023000946701,86.0,2023008613711,250,110434,1,1,13,5,103.0,5,6,1,100,0,0,2,2,1,1,0,1,9999999,302000,999999,99999,501
2023,202301,861379,2023000947064,36.0,2023008613791,250,110234,1,1,13,1,36.0,2,4,4,400,0,0,2,2,1,1,10,101,157000,224000,157000,0,501
2023,202301,861379,2023000947064,36.0,2023008613791,250,110234,1,1,13,2,51.0,2,4,9,976,1,100,2,2,1,1,6,63,67000,224000,67000,0,501
2023,202301,861379,2023000947064,36.0,2023008613791,250,110234,1,1,13,3,39.0,1,6,1,100,0,0,2,2,1,1,10,101,132000,132000,132000,0,501
2023,202301,861392,2023000947685,100.0,2023008613921,250,110134,1,1,12,1,100.0,1,4,1,100,0,0,2,2,1,2,11,114,131000,131000,109000,0,501
2023,202301,861408,2023000948263,50.0,2023008614081,250,110534,1,1,12,1,49.0,1,6,1,100,0,0,2,1,1,2,6,63,5500,5500,0,0,38
2023,202301,861409,2023000948271,93.0,2023008614091,250,110634,1,1,13,1,93.0,2,1,1,100,0,0,2,1,1,2,6,63,47000,71000,0,1800,393
2023,202301,861409,2023000948271,93.0,2023008614091,250,110634,1,1,13,2,97.0,2,1,1,100,0,0,2,2,1,2,6,61,24000,71000,0,0,393
2023,202301,861411,2023000948402,103.0,2023008614111,250,110434,1,1,13,1,103.0,2,1,1,100,0,0,2,2,1,1,10,101,1057000,1057000,726000,0,501
2023,202301,861411,2023000948402,103.0,2023008614111,250,110434,1,1,13,2,85.0,2,1,8,813,0,0,2,2,1,1,10,101,0,1057000,0,0,501
2023,202301,861425,2023000949230,100.0,2023008614251,250,110334,1,2,22,1,99.0,3,6,1,100,0,0,2,2,1,1,11,114,26000,26000,1000,0,108
2023,202301,861425,2023000949230,100.0,2023008614251,250,110334,1,2,22,2,106.0,3,6,1,100,0,0,2,1,2,1,1,16,9999999,26000,999999,99999,108
2023,202301,861425,2023000949230,100.0,2023008614251,250,110334,1,2,22,3,92.0,3,6,1,100,0,0,2,1,2,1,1,15,9999999,26000,999999,99999,108
2023,202301,861432,2023000949597,72.0,2023008614321,250,110634,1,1,13,1,72.0,4,1,8,845,2,200,2,2,2,1,7,71,14000,18300,0,0,58
2023,202301,861432,2023000949597,72.0,2023008614321,250,110634,1,1,13,2,61.0,4,1,2,200,0,0,2,2,1,1,11,114,3300,18300,3300,0,58
2023,202301,861432,2023000949597,72.0,2023008614321,250,110634,1,1,13,3,44.0,4,6,8,845,2,200,2,2,2,1,6,65,1000,18300,1000,0,58
2023,202301,861432,2023000949597,72.0,2023008614321,250,110634,1,1,13,4,75.0,4,6,8,845,2,200,2,2,2,1,5,50,0,18300,0,0,58
2023,202301,861434,2023000949613,17.0,2023008614341,250,110334,1,1,13,1,16.0,3,1,1,100,0,0,2,2,1,1,11,114,60000,187500,60000,0,501
2023,202301,861434,2023000949613,17.0,2023008614341,250,110334,1,1,13,2,20.0,3,1,1,100,0,0,2,2,1,1,7,71,125000,187500,125000,0,501
2023,202301,861434,2023000949613,17.0,2023008614341,250,110334,1,1,13,3,13.0,3,6,1,100,0,0,2,2,1,1,5,50,2500,187500,2500,0,501
2023,202301,861448,2023000950187,49.0,2023008614481,250,110634,1,1,13,1,49.0,3,1,1,100,0,0,2,2,1,1,11,114,52000,162000,52000,0,501
2023,202301,861448,2023000950187,49.0,2023008614481,250,110634,1,1,13,2,39.0,3,1,1,100,0,0,2,2,1,1,6,63,70000,162000,70000,0,501
2023,202301,861448,2023000950187,49.0,2023008614481,250,110634,1,1,13,3,45.0,3,6,1,100,0,0,2,2,1,1,11,115,40000,162000,40000,0,501
2023,202301,861450,2023000950256,30.0,2023008614501,250,110234,1,1,13,1,29.0,3,1,1,100,0,0,2,2,1,1,8,81,60000,180600,60000,0,501
2023,202301,861450,2023000950256,30.0,2023008614501,250,110234,1,1,13,2,34.0,3,1,1,100,0,0,2,2,1,1,6,63,80000,180600,80000,0,501
2023,202301,861450,2023000950256,30.0,2023008614501,250,110234,1,1,13,3,55.0,3,6,8,826,2,200,2,2,1,1,6,63,40600,180600,40000,0,501
2023,202301,861466,2023000950844,60.0,2023008614661,250,110334,1,2,22,1,61.0,2,1,1,100,0,0,2,1,1,2,0,2,121000,213000,0,0,501
2023,202301,861466,2023000950844,60.0,2023008614661,250,110334,1,2,22,2,59.0,2,1,1,100,0,0,2,2,1,2,6,65,92000,213000,0,0,501
2023,202301,861467,2023000950851,101.0,2023008614671,250,110434,1,1,12,1,101.0,1,4,1,100,0,0,2,2,1,2,11,114,44010,44010,0,0,307
2023,202301,861506,2023000952718,76.0,2023008615061,250,110334,1,1,12,1,76.0,3,6,1,100,0,0,1,1,1,1,10,101,45000,46400,45000,0,198
2023,202301,861506,2023000952718,76.0,2023008615061,250,110334,1,1,12,2,30.0,3,1,1,100,0,0,2,1,2,2,0,2,1400,46400,0,0,198
2023,202301,861506,2023000952718,76.0,2023008615061,250,110334,1,1,12,3,32.0,3,1,1,100,0,0,2,1,1,2,0,2,0,46400,0,0,198
2023,202301,861509,2023000952794,60.0,2023008615091,250,110334,1,2,22,1,60.0,3,1,7,700,1,100,2,2,1,1,10,101,65000,120000,65000,0,499
2023,202301,861509,2023000952794,60.0,2023008615091,250,110334,1,2,22,2,81.0,3,1,7,700,4,424,2,2,1,1,6,63,55000,120000,55000,0,499
2023,202301,861509,2023000952794,60.0,2023008615091,250,110334,1,2,22,3,87.0,3,6,7,700,1,100,2,2,1,1,0,1,9999999,120000,999999,99999,499
2023,202301,861518,2023000953840,73.0,2023008615181,250,110434,1,1,13,1,73.0,3,1,1,100,0,0,2,2,1,1,10,101,147000,193000,77000,0,501
2023,202301,861518,2023000953840,73.0,2023008615181,250,110434,1,1,13,2,49.0,3,1,8,818,0,0,2,2,1,1,7,71,46000,193000,46000,0,501
2023,202301,861518,2023000953840,73.0,2023008615181,250,110434,1,1,13,3,62.0,3,6,8,818,0,0,2,2,1,1,1,11,9999999,193000,999999,99999,501
2023,202301,861522,2023000953920,51.0,2023008615221,250,110134,1,1,13,1,51.0,4,1,1,100,0,0,2,2,1,1,10,101,125000,240000,125000,0,501
2023,202301,861522,2023000953920,51.0,2023008615221,250,110134,1,1,13,2,47.0,4,1,1,100,0,0,2,2,1,1,11,114,105000,240000,105000,0,501
2023,202301,861522,2023000953920,51.0,2023008615221,250,110134,1,1,13,3,57.0,4,6,1,100,0,0,2,2,1,1,5,50,10000,240000,10000,0,501
2023,202301,861522,2023000953920,51.0,2023008615221,250,110134,1,1,13,4,55.0,4,6,1,100,0,0,2,2,1,1,3,30,9999999,240000,999999,99999,501
2023,202301,861526,2023000954167,54.0,2023008615261,250,110134,1,1,12,1,55.0,2,4,1,100,0,0,2,1,1,2,8,81,46200,91200,0,0,501
2023,202301,861526,2023000954167,54.0,2023008615261,250,110134,1,1,12,2,55.0,2,4,1,100,0,0,2,1,1,2,8,81,45000,91200,0,0,501
2023,202301,861531,2023000954284,72.0,2023008615311,250,110634,1,1,13,1,72.0,3,1,1,100,0,0,2,1,1,2,6,65,7600,241500,0,0,501
2023,202301,861531,2023000954284,72.0,2023008615311,250,110634,1,1,13,2,71.0,3,1,1,100,0,0,2,2,1,2,11,114,183500,241500,0,0,501
2023,202301,861531,2023000954284,72.0,2023008615311,250,110634,1,1,13,3,50.0,3,6,1,100,0,0,2,2,1,1,11,116,50400,241500,33400,0,501
2023,202301,861554,2023000955010,93.0,2023008615541,250,110134,1,1,13,1,93.0,2,1,1,100,0,0,2,2,2,2,6,63,32600,50600,0,0,280
2023,202301,861554,2023000955010,93.0,2023008615541,250,110134,1,1,13,2,60.0,2,1,8,802,0,0,2,1,1,2,10,101,18000,50600,0,0,280
2023,202301,861567,2023000955559,91.0,2023008615671,250,110134,1,1,13,1,92.0,3,1,1,100,0,0,2,2,1,1,11,115,270000,335000,270000,0,501
2023,202301,861567,2023000955559,91.0,2023008615671,250,110134,1,1,13,2,71.0,3,1,1,100,0,0,2,2,1,1,11,114,65000,335000,65000,0,501
2023,202301,861567,2023000955559,91.0,2023008615671,250,110134,1,1,13,3,77.0,3,6,1,100,0,0,2,2,1,1,0,1,9999999,335000,999999,99999,501
2023,202301,861577,2023000955955,61.0,2023008615771,250,110434,1,2,22,1,61.0,2,1,1,100,0,0,2,2,1,1,11,116,183030,226430,183000,0,501
2023,202301,861577,2023000955955,61.0,2023008615771,250,110434,1,2,22,2,65.0,2,1,1,100,0,0,2,2,1,1,10,101,43400,226430,30200,0,501
2023,202301,861582,2023000956207,282.0,2023008615821,250,110134,1,1,12,1,283.0,2,1,1,100,0,0,2,1,1,2,7,71,12100,116200,0,0,501
2023,202301,861582,2023000956207,282.0,2023008615821,250,110134,1,1,12,2,285.0,2,1,1,100,0,0,2,2,1,2,6,64,104100,116200,55000,0,501
2023,202301,861607,2023000957374,92.0,2023008616071,250,110434,1,1,13,1,93.0,2,1,1,100,0,0,2,2,1,1,11,115,450000,697000,300000,0,501
2023,202301,861607,2023000957374,92.0,2023008616071,250,110434,1,1,13,2,82.0,2,1,1,100,0,0,2,2,1,2,11,115,247000,697000,60000,0,501
2023,202301,861612,2023000957589,53.0,2023008616121,250,110534,1,1,12,1,53.0,3,5,1,100,0,0,2,2,1,1,10,101,33900,33900,0,0,141
2023,202301,861612,2023000957589,53.0,2023008616121,250,110534,1,1,12,2,66.0,3,6,1,100,0,0,2,2,1,1,2,22,9999999,33900,999999,99999,141
2023,202301,861612,2023000957589,53.0,2023008616121,250,110534,1,1,12,3,52.0,3,6,1,100,0,0,2,2,1,1,2,22,9999999,33900,999999,99999,141
2023,202301,861613,2023000957662,95.0,2023008616131,250,110534,1,1,13,1,95.0,3,4,1,100,0,0,2,1,1,2,6,63,32500,57600,16000,0,246
2023,202301,861613,2023000957662,95.0,2023008616131,250,110534,1,1,13,2,54.0,3,4,1,100,0,0,2,2,1,2,6,63,10200,57600,0,0,246
2023,202301,861613,2023000957662,95.0,2023008616131,250,110534,1,1,13,3,57.0,3,5,1,100,0,0,2,1,1,2,6,63,14900,57600,0,0,246
2023,202301,861620,2023000958142,358.0,2023008616201,250,110434,1,1,13,1,358.0,4,1,2,200,0,0,2,1,2,1,10,101,78000,78000,70000,0,257
2023,202301,861620,2023000958142,358.0,2023008616201,250,110434,1,1,13,2,308.0,4,1,7,700,0,0,2,1,2,1,6,65,0,78000,0,0,257
2023,202301,861620,2023000958142,358.0,2023008616201,250,110434,1,1,13,3,314.0,4,6,2,200,0,0,2,1,2,1,0,2,9999999,78000,999999,99999,257
2023,202301,861620,2023000958142,358.0,2023008616201,250,110434,1,1,13,4,313.0,4,6,2,200,0,0,2,1,2,1,0,1,9999999,78000,999999,99999,257
2023,202301,861621,2023000958206,45.0,2023008616211,250,110434,1,1,13,1,46.0,1,4,1,100,0,0,2,2,1,1,11,114,68000,68000,68000,0,437
2023,202301,861629,2023000958498,91.0,2023008616291,250,110334,1,2,22,1,91.0,4,4,7,700,2,200,2,2,1,1,7,71,49000,49000,49000,0,161
2023,202301,861629,2023000958498,91.0,2023008616291,250,110334,1,2,22,2,157.0,4,6,2,200,2,200,2,2,1,1,2,25,9999999,49000,999999,99999,161
2023,202301,861629,2023000958498,91.0,2023008616291,250,110334,1,2,22,3,122.0,4,6,2,200,2,200,2,1,2,1,2,23,9999999,49000,999999,99999,161
2023,202301,861629,2023000958498,91.0,2023008616291,250,110334,1,2,22,4,138.0,4,6,7,700,2,200,2,2,1,1,0,1,9999999,49000,999999,99999,161
2023,202301,861631,2023000958554,209.0,2023008616311,250,110234,1,2,22,1,209.0,3,1,1,100,0,0,2,2,2,2,6,63,33000,113600,0,0,486
2023,202301,861631,2023000958554,209.0,2023008616311,250,110234,1,2,22,2,190.0,3,1,1,100,0,0,2,2,1,1,6,63,47000,113600,47000,0,486
2023,202301,861631,2023000958554,209.0,2023008616311,250,110234,1,2,22,3,140.0,3,5,1,100,0,0,2,1,2,2,6,63,33600,113600,0,0,486
2023,202301,861680,2023000960575,48.0,2023008616801,250,110334,1,2,22,1,48.0,1,4,1,100,0,0,2,2,1,2,10,101,71300,71300,0,0,497
2023,202301,861681,2023000960669,17.0,2023008616811,250,110334,1,1,12,1,16.0,2,1,1,100,0,0,2,1,1,2,7,71,96900,121900,0,0,501
2023,202301,861681,2023000960669,17.0,2023008616811,250,110334,1,1,12,2,20.0,2,1,1,100,0,0,2,2,1,1,10,101,25000,121900,0,0,501
2023,202301,861694,2023000961062,56.0,2023008616941,250,110634,1,1,13,1,57.0,6,1,1,100,0,0,2,2,1,1,10,101,128000,216000,128000,0,501
2023,202301,861694,2023000961062,56.0,2023008616941,250,110634,1,1,13,2,75.0,6,1,1,100,0,0,2,2,1,1,6,63,88000,216000,0,0,501
2023,202301,861694,2023000961062,56.0,2023008616941,250,110634,1,1,13,3,57.0,6,6,1,100,0,0,2,2,1,1,1,15,9999999,216000,999999,99999,501
2023,202301,861694,2023000961062,56.0,2023008616941,250,110634,1,1,13,4,57.0,6,6,1,100,0,0,2,2,1,1,1,11,9999999,216000,999999,99999,501
2023,202301,861694,2023000961062,56.0,2023008616941,250,110634,1,1,13,5,62.0,6,6,1,100,0,0,2,2,1,1,1,11,9999999,216000,999999,99999,501
2023,202301,861694,2023000961062,56.0,2023008616941,250,110634,1,1,13,6,65.0,6,6,1,100,0,0,2,2,1,1,0,1,9999999,216000,999999,99999,501
2023,202301,861699,2023000961220,60.0,2023008616991,250,110134,1,1,13,1,60.0,3,1,1,100,0,0,2,2,1,1,10,101,0,202000,0,0,501
2023,202301,861699,2023000961220,60.0,2023008616991,250,110134,1,1,13,2,59.0,3,1,1,100,0,0,2,2,1,1,10,101,200000,202000,200000,0,501
2023,202301,861699,2023000961220,60.0,2023008616991,250,110134,1,1,13,3,93.0,3,6,1,100,0,0,2,2,1,1,3,30,2000,202000,999999,0,501
2023,202301,861709,2023000961581,51.0,2023008617091,250,110134,1,1,12,1,51.0,1,6,1,100,0,0,2,2,1,1,11,114,145000,145000,0,0,501
2023,202301,861735,2023000962294,58.0,2023008617351,250,110334,1,1,12,1,58.0,5,1,1,100,0,0,2,2,1,2,11,114,18400,824400,0,0,501
2023,202301,861735,2023000962294,58.0,2023008617351,250,110334,1,1,12,2,56.0,5,1,1,100,0,0,2,2,1,2,11,115,761000,824400,430000,0,501
2023,202301,861735,2023000962294,58.0,2023008617351,250,110334,1,1,12,3,34.0,5,1,1,100,0,0,2,2,1,1,11,114,25000,824400,25000,0,501
2023,202301,861735,2023000962294,58.0,2023008617351,250,110334,1,1,12,4,72.0,5,6,1,100,0,0,2,2,1,1,0,1,9999999,824400,999999,99999,501
2023,202301,861735,2023000962294,58.0,2023008617351,250,110334,1,1,12,5,40.0,5,1,1,100,0,0,2,2,1,2,11,116,20000,824400,18000,0,501
2023,202301,861741,2023000962545,42.0,2023008617411,250,110234,1,1,13,1,42.0,1,6,1,100,0,0,2,2,1,1,6,63,65000,65000,65000,0,418
2023,202301,861755,2023000963037,84.0,2023008617551,250,110334,1,1,13,1,84.0,3,1,6,610,0,0,2,2,1,1,11,114,269600,319600,275000,0,501
2023,202301,861755,2023000963037,84.0,2023008617551,250,110334,1,1,13,2,54.0,3,1,6,610,0,0,2,2,1,1,11,114,50000,319600,50000,0,501
2023,202301,861755,2023000963037,84.0,2023008617551,250,110334,1,1,13,3,40.0,3,6,6,610,0,0,2,2,1,1,3,30,0,319600,0,0,501
2023,202301,861756,2023000963147,52.0,2023008617561,250,110634,1,1,13,1,51.0,2,1,1,100,0,0,2,2,1,1,11,115,284400,321100,264000,0,501
2023,202301,861756,2023000963147,52.0,2023008617561,250,110634,1,1,13,2,50.0,2,1,1,100,0,0,2,2,1,1,10,101,36700,321100,36700,0,501
2023,202301,861771,2023000963574,100.0,2023008617711,250,110434,1,1,13,1,100.0,4,1,1,100,0,0,2,2,1,1,6,63,22000,265000,22000,0,501
2023,202301,861771,2023000963574,100.0,2023008617711,250,110434,1,1,13,2,99.0,4,1,1,100,0,0,2,2,1,1,6,63,190000,265000,190000,0,501
2023,202301,861771,2023000963574,100.0,2023008617711,250,110434,1,1,13,3,82.0,4,6,1,100,0,0,2,2,1,1,6,63,25000,265000,25000,0,501
2023,202301,861771,2023000963574,100.0,2023008617711,250,110434,1,1,13,4,97.0,4,6,1,100,0,0,2,2,1,1,8,81,28000,265000,28000,0,501
2023,202301,861781,2023000964096,79.0,2023008617811,250,110534,1,1,12,1,79.0,3,4,1,100,0,0,2,2,1,1,10,101,8000,107600,8000,0,460
2023,202301,861781,2023000964096,79.0,2023008617811,250,110534,1,1,12,2,83.0,3,4,1,100,0,0,2,2,1,1,6,63,97200,107600,94000,0,460
2023,202301,861781,2023000964096,79.0,2023008617811,250,110534,1,1,12,3,117.0,3,6,1,100,0,0,2,2,1,1,6,63,2400,107600,2400,0,460
2023,202301,861794,2023000964336,91.0,2023008617941,250,110434,1,1,12,1,90.0,1,4,1,100,0,0,2,2,1,2,10,101,634700,634700,412000,0,501
2023,202301,861799,2023000964421,105.0,2023008617991,250,110334,1,1,13,1,104.0,5,1,1,100,0,0,2,2,1,1,11,116,210000,312500,210000,0,501
2023,202301,861799,2023000964421,105.0,2023008617991,250,110334,1,1,13,2,122.0,5,1,1,100,0,0,2,2,1,1,11,114,100000,312500,100000,0,501
2023,202301,861799,2023000964421,105.0,2023008617991,250,110334,1,1,13,3,90.0,5,6,1,100,0,0,2,2,1,1,4,40,2500,312500,2500,0,501
2023,202301,861799,2023000964421,105.0,2023008617991,250,110334,1,1,13,4,113.0,5,6,1,100,0,0,2,2,1,1,2,26,9999999,312500,999999,99999,501
2023,202301,861799,2023000964421,105.0,2023008617991,250,110334,1,1,13,5,114.0,5,6,1,100,0,0,2,2,1,1,2,25,9999999,312500,999999,99999,501
2023,202301,861817,2023000965045,147.0,2023008618171,250,110434,1,1,12,1,147.0,3,5,1,100,0,0,2,2,1,2,2,26,24700,93700,0,0,401
2023,202301,861817,2023000965045,147.0,2023008618171,250,110434,1,1,12,2,124.0,3,5,1,100,0,0,2,1,2,1,6,64,0,93700,0,0,401
2023,202301,861817,2023000965045,147.0,2023008618171,250,110434,1,1,12,3,116.0,3,6,1,100,0,0,2,2,1,1,8,81,69000,93700,69000,0,401
2023,202301,861835,2023000965865,94.0,2023008618351,250,110534,1,1,13,1,95.0,5,1,1,100,0,0,2,2,1,1,11,114,110000,201000,110000,0,501
2023,202301,861835,2023000965865,94.0,2023008618351,250,110534,1,1,13,2,100.0,5,1,1,100,0,0,2,2,1,1,6,63,90000,201000,0,0,501
